forecast_type,forecast_effective,forecast_expires,location_id,date,start_time,end_time,delta_t,wind_speed,wind_speed_unit,wind_direction
hourly,2025-04-01T15:18:41Z,2025-04-01T16:18:41Z,31,2025-04-02,2025-04-02T22:00:00Z,2025-04-02T23:00:00Z,4.799999999999997,16,mph,N
hourly,2025-04-01T15:18:41Z,2025-04-01T16:18:41Z,31,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,6.280000000000001,8,mph,N
hourly,2025-04-01T15:18:41Z,2025-04-01T16:18:41Z,31,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,5.559999999999999,15,mph,NW
hourly,2025-04-01T15:18:41Z,2025-04-01T16:18:41Z,31,2025-04-05,2025-04-05T22:00:00Z,2025-04-05T23:00:00Z,7.549999999999997,15,mph,NW
hourly,2025-04-01T15:18:41Z,2025-04-01T16:18:41Z,31,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,8.46,10,mph,N
hourly,2025-04-01T15:18:43Z,2025-04-01T16:18:43Z,187,2025-04-02,2025-04-02T20:00:00Z,2025-04-02T21:00:00Z,0.9399999999999977,15,mph,W
hourly,2025-04-01T15:18:43Z,2025-04-01T16:18:43Z,187,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,3.1400000000000006,5,mph,NW
hourly,2025-04-01T15:18:43Z,2025-04-01T16:18:43Z,187,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,4.829999999999998,5,mph,N
hourly,2025-04-01T15:18:43Z,2025-04-01T16:18:43Z,187,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,6.770000000000003,15,mph,NW
hourly,2025-04-01T15:18:43Z,2025-04-01T16:18:43Z,187,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.310000000000002,20,mph,NNW
hourly,2025-04-01T15:18:44Z,2025-04-01T16:18:44Z,102,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,0.759999999999998,26,mph,N
hourly,2025-04-01T15:18:44Z,2025-04-01T16:18:44Z,102,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,3.280000000000001,9,mph,W
hourly,2025-04-01T15:18:44Z,2025-04-01T16:18:44Z,102,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,4.159999999999997,14,mph,WNW
hourly,2025-04-01T15:18:44Z,2025-04-01T16:18:44Z,102,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,6.890000000000001,23,mph,NW
hourly,2025-04-01T15:18:44Z,2025-04-01T16:18:44Z,102,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.210000000000001,23,mph,NNW
hourly,2025-04-01T15:18:45Z,2025-04-01T16:18:45Z,119,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,3.039999999999999,14,mph,NNE
hourly,2025-04-01T15:18:45Z,2025-04-01T16:18:45Z,119,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,4.740000000000002,8,mph,WNW
hourly,2025-04-01T15:18:45Z,2025-04-01T16:18:45Z,119,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,5.3699999999999974,7,mph,W
hourly,2025-04-01T15:18:45Z,2025-04-01T16:18:45Z,119,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.25,14,mph,WNW
hourly,2025-04-01T15:18:45Z,2025-04-01T16:18:45Z,119,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.32,16,mph,NNW
hourly,2025-04-01T15:18:46Z,2025-04-01T16:18:11Z,4,2025-04-02,2025-04-02T20:00:00Z,2025-04-02T21:00:00Z,2.1499999999999986,18,mph,NNE
hourly,2025-04-01T15:18:46Z,2025-04-01T16:18:11Z,4,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,4.289999999999999,10,mph,WNW
hourly,2025-04-01T15:18:46Z,2025-04-01T16:18:11Z,4,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,5.090000000000003,13,mph,NW
hourly,2025-04-01T15:18:46Z,2025-04-01T16:18:11Z,4,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,6.960000000000001,20,mph,NW
hourly,2025-04-01T15:18:46Z,2025-04-01T16:18:11Z,4,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6.379999999999999,20,mph,NNW
hourly,2025-04-01T15:18:53Z,2025-04-01T16:18:53Z,217,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,1.9400000000000013,23,mph,N
hourly,2025-04-01T15:18:53Z,2025-04-01T16:18:53Z,217,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,4.060000000000002,8,mph,W
hourly,2025-04-01T15:18:53Z,2025-04-01T16:18:53Z,217,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,3.6499999999999986,16,mph,N
hourly,2025-04-01T15:18:53Z,2025-04-01T16:18:53Z,217,2025-04-05,2025-04-05T20:00:00Z,2025-04-05T21:00:00Z,5.850000000000001,20,mph,NW
hourly,2025-04-01T15:18:53Z,2025-04-01T16:18:53Z,217,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,5.93,16,mph,N
hourly,2025-04-01T15:18:56Z,2025-04-01T16:18:51Z,80,2025-04-02,2025-04-02T22:00:00Z,2025-04-02T23:00:00Z,1.2999999999999972,21,mph,N
hourly,2025-04-01T15:18:56Z,2025-04-01T16:18:51Z,80,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,5.090000000000003,10,mph,WNW
hourly,2025-04-01T15:18:56Z,2025-04-01T16:18:51Z,80,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,5.1199999999999974,13,mph,NNW
hourly,2025-04-01T15:18:56Z,2025-04-01T16:18:51Z,80,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.469999999999999,20,mph,NW
hourly,2025-04-01T15:18:56Z,2025-04-01T16:18:51Z,80,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.27,20,mph,NNW
hourly,2025-04-01T15:18:58Z,2025-04-01T16:18:34Z,33,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,1.1600000000000001,22,mph,N
hourly,2025-04-01T15:18:58Z,2025-04-01T16:18:34Z,33,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,2.969999999999999,7,mph,W
hourly,2025-04-01T15:18:58Z,2025-04-01T16:18:34Z,33,2025-04-04,2025-04-04T19:00:00Z,2025-04-04T20:00:00Z,3.450000000000003,13,mph,NW
hourly,2025-04-01T15:18:58Z,2025-04-01T16:18:34Z,33,2025-04-05,2025-04-05T20:00:00Z,2025-04-05T21:00:00Z,6.100000000000001,18,mph,NW
hourly,2025-04-01T15:18:58Z,2025-04-01T16:18:34Z,33,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,5.780000000000001,15,mph,N
hourly,2025-04-01T15:18:59Z,2025-04-01T16:18:17Z,59,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,3.240000000000002,21,mph,N
hourly,2025-04-01T15:18:59Z,2025-04-01T16:18:17Z,59,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,6.530000000000001,8,mph,N
hourly,2025-04-01T15:18:59Z,2025-04-01T16:18:17Z,59,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,4.940000000000001,15,mph,N
hourly,2025-04-01T15:18:59Z,2025-04-01T16:18:17Z,59,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.640000000000001,18,mph,NW
hourly,2025-04-01T15:18:59Z,2025-04-01T16:18:17Z,59,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,7.039999999999999,13,mph,N
hourly,2025-04-01T15:19:01Z,2025-04-01T16:19:01Z,153,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,4.490000000000002,17,mph,N
hourly,2025-04-01T15:19:01Z,2025-04-01T16:19:01Z,153,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,6.789999999999999,9,mph,NE
hourly,2025-04-01T15:19:01Z,2025-04-01T16:19:01Z,153,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,5.609999999999999,16,mph,NW
hourly,2025-04-01T15:19:01Z,2025-04-01T16:19:01Z,153,2025-04-05,2025-04-05T22:00:00Z,2025-04-05T23:00:00Z,8.079999999999998,16,mph,NW
hourly,2025-04-01T15:19:01Z,2025-04-01T16:19:01Z,153,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,8.740000000000002,12,mph,N
hourly,2025-04-01T15:19:02Z,2025-04-01T16:19:02Z,105,2025-04-02,2025-04-02T11:00:00Z,2025-04-02T12:00:00Z,1.370000000000001,20,mph,ENE
hourly,2025-04-01T15:19:02Z,2025-04-01T16:19:02Z,105,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,4.159999999999997,9,mph,WNW
hourly,2025-04-01T15:19:02Z,2025-04-01T16:19:02Z,105,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,5.359999999999999,13,mph,NW
hourly,2025-04-01T15:19:02Z,2025-04-01T16:19:02Z,105,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.210000000000001,22,mph,NW
hourly,2025-04-01T15:19:02Z,2025-04-01T16:19:02Z,105,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.140000000000001,22,mph,N
hourly,2025-04-01T15:19:03Z,2025-04-01T16:18:35Z,82,2025-04-02,2025-04-02T11:00:00Z,2025-04-02T12:00:00Z,1.9400000000000013,20,mph,E
hourly,2025-04-01T15:19:03Z,2025-04-01T16:18:35Z,82,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,4.490000000000002,12,mph,WNW
hourly,2025-04-01T15:19:03Z,2025-04-01T16:18:35Z,82,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,5.210000000000001,14,mph,NW
hourly,2025-04-01T15:19:03Z,2025-04-01T16:18:35Z,82,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.439999999999998,21,mph,NW
hourly,2025-04-01T15:19:03Z,2025-04-01T16:18:35Z,82,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.210000000000001,22,mph,NNW
hourly,2025-04-01T15:19:07Z,2025-04-01T16:19:07Z,34,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,1.6999999999999993,18,mph,N
hourly,2025-04-01T15:19:07Z,2025-04-01T16:19:07Z,34,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,3.1199999999999974,10,mph,NW
hourly,2025-04-01T15:19:07Z,2025-04-01T16:19:07Z,34,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,3.4200000000000017,13,mph,NNW
hourly,2025-04-01T15:19:07Z,2025-04-01T16:19:07Z,34,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,5.300000000000001,18,mph,NW
hourly,2025-04-01T15:19:07Z,2025-04-01T16:19:07Z,34,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,5.190000000000001,16,mph,NNW
hourly,2025-04-01T15:19:15Z,2025-04-01T16:19:15Z,198,2025-04-02,2025-04-02T20:00:00Z,2025-04-02T21:00:00Z,3.2300000000000004,20,mph,N
hourly,2025-04-01T15:19:15Z,2025-04-01T16:19:15Z,198,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,6.840000000000003,10,mph,SE
hourly,2025-04-01T15:19:15Z,2025-04-01T16:19:15Z,198,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,5.539999999999999,17,mph,N
hourly,2025-04-01T15:19:15Z,2025-04-01T16:19:15Z,198,2025-04-05,2025-04-05T20:00:00Z,2025-04-05T21:00:00Z,8.630000000000003,16,mph,NW
hourly,2025-04-01T15:19:15Z,2025-04-01T16:19:15Z,198,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,9.310000000000002,13,mph,N
hourly,2025-04-01T15:19:16Z,2025-04-01T16:18:44Z,72,2025-04-02,2025-04-02T22:00:00Z,2025-04-02T23:00:00Z,1.5,23,mph,N
hourly,2025-04-01T15:19:16Z,2025-04-01T16:18:44Z,72,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,2.8100000000000023,8,mph,W
hourly,2025-04-01T15:19:16Z,2025-04-01T16:18:44Z,72,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,3.6400000000000006,12,mph,NW
hourly,2025-04-01T15:19:16Z,2025-04-01T16:18:44Z,72,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.350000000000001,20,mph,WNW
hourly,2025-04-01T15:19:16Z,2025-04-01T16:18:44Z,72,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.34,21,mph,N
hourly,2025-04-01T15:19:18Z,2025-04-01T16:18:59Z,135,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,3.969999999999999,17,mph,N
hourly,2025-04-01T15:19:18Z,2025-04-01T16:18:59Z,135,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,7.329999999999998,8,mph,NW
hourly,2025-04-01T15:19:18Z,2025-04-01T16:18:59Z,135,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,5.219999999999999,15,mph,N
hourly,2025-04-01T15:19:18Z,2025-04-01T16:18:59Z,135,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,8.049999999999997,16,mph,NW
hourly,2025-04-01T15:19:18Z,2025-04-01T16:18:59Z,135,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,8.5,12,mph,N
hourly,2025-04-01T15:19:19Z,2025-04-01T16:18:51Z,35,2025-04-02,2025-04-02T22:00:00Z,2025-04-02T23:00:00Z,1.9799999999999969,18,mph,N
hourly,2025-04-01T15:19:19Z,2025-04-01T16:18:51Z,35,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,3.549999999999997,7,mph,S
hourly,2025-04-01T15:19:19Z,2025-04-01T16:18:51Z,35,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,3.3400000000000034,14,mph,N
hourly,2025-04-01T15:19:19Z,2025-04-01T16:18:51Z,35,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,6.850000000000001,15,mph,NW
hourly,2025-04-01T15:19:19Z,2025-04-01T16:18:51Z,35,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,6.920000000000002,13,mph,N
hourly,2025-04-01T15:19:50Z,2025-04-01T16:19:50Z,76,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,1.0799999999999983,23,mph,N
hourly,2025-04-01T15:19:50Z,2025-04-01T16:19:50Z,76,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,1.9799999999999969,7,mph,W
hourly,2025-04-01T15:19:50Z,2025-04-01T16:19:50Z,76,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,2.8900000000000006,12,mph,NW
hourly,2025-04-01T15:19:50Z,2025-04-01T16:19:50Z,76,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,5.390000000000001,18,mph,WNW
hourly,2025-04-01T15:19:50Z,2025-04-01T16:19:50Z,76,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6.41,18,mph,NNW
hourly,2025-04-01T15:19:51Z,2025-04-01T16:19:28Z,120,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,1.740000000000002,15,mph,E
hourly,2025-04-01T15:19:51Z,2025-04-01T16:19:28Z,120,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,3.5799999999999983,5,mph,WNW
hourly,2025-04-01T15:19:51Z,2025-04-01T16:19:28Z,120,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,4.770000000000003,5,mph,NW
hourly,2025-04-01T15:19:51Z,2025-04-01T16:19:28Z,120,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.079999999999998,10,mph,NW
hourly,2025-04-01T15:19:51Z,2025-04-01T16:19:28Z,120,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.420000000000002,15,mph,NNW
hourly,2025-04-01T15:19:52Z,2025-04-01T16:19:13Z,209,2025-04-02,2025-04-02T20:00:00Z,2025-04-02T21:00:00Z,1.6400000000000006,18,mph,N
hourly,2025-04-01T15:19:52Z,2025-04-01T16:19:13Z,209,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,4.240000000000002,6,mph,S
hourly,2025-04-01T15:19:52Z,2025-04-01T16:19:13Z,209,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,3.700000000000003,14,mph,N
hourly,2025-04-01T15:19:52Z,2025-04-01T16:19:13Z,209,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.270000000000003,15,mph,NW
hourly,2025-04-01T15:19:52Z,2025-04-01T16:19:13Z,209,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,7.799999999999997,12,mph,N
hourly,2025-04-01T15:19:59Z,2025-04-01T16:19:59Z,141,2025-04-02,2025-04-02T11:00:00Z,2025-04-02T12:00:00Z,0.8200000000000003,22,mph,ENE
hourly,2025-04-01T15:19:59Z,2025-04-01T16:19:59Z,141,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,4.079999999999998,10,mph,WNW
hourly,2025-04-01T15:19:59Z,2025-04-01T16:19:59Z,141,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,4.5,14,mph,NNW
hourly,2025-04-01T15:19:59Z,2025-04-01T16:19:59Z,141,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,6.759999999999998,22,mph,NW
hourly,2025-04-01T15:19:59Z,2025-04-01T16:19:59Z,141,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.050000000000001,20,mph,NNW
hourly,2025-04-01T15:20:03Z,2025-04-01T16:20:03Z,109,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,1.9600000000000009,22,mph,N
hourly,2025-04-01T15:20:03Z,2025-04-01T16:20:03Z,109,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,5.310000000000002,8,mph,NW
hourly,2025-04-01T15:20:03Z,2025-04-01T16:20:03Z,109,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,4.68,15,mph,NNW
hourly,2025-04-01T15:20:03Z,2025-04-01T16:20:03Z,109,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,6.909999999999997,20,mph,WNW
hourly,2025-04-01T15:20:03Z,2025-04-01T16:20:03Z,109,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.09,16,mph,NNW
hourly,2025-04-01T15:20:04Z,2025-04-01T16:19:09Z,36,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,2.5,18,mph,N
hourly,2025-04-01T15:20:04Z,2025-04-01T16:19:09Z,36,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,4.899999999999999,7,mph,S
hourly,2025-04-01T15:20:04Z,2025-04-01T16:19:09Z,36,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,4.43,14,mph,N
hourly,2025-04-01T15:20:04Z,2025-04-01T16:19:09Z,36,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.909999999999997,14,mph,NW
hourly,2025-04-01T15:20:04Z,2025-04-01T16:19:09Z,36,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,8.170000000000002,12,mph,N
hourly,2025-04-01T15:20:05Z,2025-04-01T16:19:24Z,207,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,3.990000000000002,16,mph,N
hourly,2025-04-01T15:20:05Z,2025-04-01T16:19:24Z,207,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,7.1199999999999974,7,mph,SE
hourly,2025-04-01T15:20:05Z,2025-04-01T16:19:24Z,207,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,5.77,15,mph,N
hourly,2025-04-01T15:20:05Z,2025-04-01T16:19:24Z,207,2025-04-05,2025-04-05T22:00:00Z,2025-04-05T23:00:00Z,8.799999999999997,14,mph,NW
hourly,2025-04-01T15:20:05Z,2025-04-01T16:19:24Z,207,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,9.32,10,mph,N
hourly,2025-04-01T15:20:06Z,2025-04-01T16:20:02Z,79,2025-04-02,2025-04-02T20:00:00Z,2025-04-02T21:00:00Z,0.4200000000000017,24,mph,N
hourly,2025-04-01T15:20:06Z,2025-04-01T16:20:02Z,79,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,1.3699999999999974,6,mph,W
hourly,2025-04-01T15:20:06Z,2025-04-01T16:20:02Z,79,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,2.479999999999997,13,mph,NW
hourly,2025-04-01T15:20:06Z,2025-04-01T16:20:02Z,79,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,5.840000000000003,18,mph,NW
hourly,2025-04-01T15:20:06Z,2025-04-01T16:20:02Z,79,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6.059999999999999,17,mph,N
hourly,2025-04-01T15:20:23Z,2025-04-01T16:20:23Z,193,2025-04-02,2025-04-02T22:00:00Z,2025-04-02T23:00:00Z,5.310000000000002,17,mph,N
hourly,2025-04-01T15:20:23Z,2025-04-01T16:20:23Z,193,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,8.5,12,mph,SE
hourly,2025-04-01T15:20:23Z,2025-04-01T16:20:23Z,193,2025-04-04,2025-04-04T23:00:00Z,2025-04-05T00:00:00Z,6.75,15,mph,N
hourly,2025-04-01T15:20:23Z,2025-04-01T16:20:23Z,193,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,10.219999999999999,14,mph,NW
hourly,2025-04-01T15:20:23Z,2025-04-01T16:20:23Z,193,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,11.439999999999998,12,mph,N
hourly,2025-04-01T15:20:24Z,2025-04-01T16:20:24Z,71,2025-04-02,2025-04-02T15:00:00Z,2025-04-02T16:00:00Z,1.8500000000000014,22,mph,ENE
hourly,2025-04-01T15:20:24Z,2025-04-01T16:20:24Z,71,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,4.82,12,mph,WNW
hourly,2025-04-01T15:20:24Z,2025-04-01T16:20:24Z,71,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,6.490000000000002,10,mph,WNW
hourly,2025-04-01T15:20:24Z,2025-04-01T16:20:24Z,71,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.759999999999998,18,mph,WNW
hourly,2025-04-01T15:20:24Z,2025-04-01T16:20:24Z,71,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.030000000000001,20,mph,NNW
hourly,2025-04-01T15:20:26Z,2025-04-01T16:20:26Z,212,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,1.9400000000000013,20,mph,N
hourly,2025-04-01T15:20:26Z,2025-04-01T16:20:26Z,212,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,5.509999999999998,7,mph,N
hourly,2025-04-01T15:20:26Z,2025-04-01T16:20:26Z,212,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,3.8299999999999983,15,mph,N
hourly,2025-04-01T15:20:26Z,2025-04-01T16:20:26Z,212,2025-04-05,2025-04-05T22:00:00Z,2025-04-05T23:00:00Z,6.530000000000001,16,mph,NW
hourly,2025-04-01T15:20:26Z,2025-04-01T16:20:26Z,212,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6.460000000000001,12,mph,N
hourly,2025-04-01T15:20:43Z,2025-04-01T16:20:42Z,37,2025-04-02,2025-04-02T14:00:00Z,2025-04-02T15:00:00Z,1.3500000000000014,23,mph,NE
hourly,2025-04-01T15:20:43Z,2025-04-01T16:20:42Z,37,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,4.240000000000002,10,mph,WNW
hourly,2025-04-01T15:20:43Z,2025-04-01T16:20:42Z,37,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,5.060000000000002,15,mph,NW
hourly,2025-04-01T15:20:43Z,2025-04-01T16:20:42Z,37,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.649999999999999,23,mph,NW
hourly,2025-04-01T15:20:43Z,2025-04-01T16:20:42Z,37,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.879999999999999,24,mph,N
hourly,2025-04-01T15:20:44Z,2025-04-01T16:20:43Z,38,2025-04-02,2025-04-02T17:00:00Z,2025-04-02T18:00:00Z,1.0300000000000011,22,mph,NNE
hourly,2025-04-01T15:20:44Z,2025-04-01T16:20:43Z,38,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,3.4099999999999966,9,mph,WNW
hourly,2025-04-01T15:20:44Z,2025-04-01T16:20:43Z,38,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,4.020000000000003,14,mph,NNW
hourly,2025-04-01T15:20:44Z,2025-04-01T16:20:43Z,38,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,6.3699999999999974,20,mph,WNW
hourly,2025-04-01T15:20:44Z,2025-04-01T16:20:43Z,38,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6.57,17,mph,NNW
hourly,2025-04-01T15:20:46Z,2025-04-01T16:20:46Z,189,2025-04-02,2025-04-02T20:00:00Z,2025-04-02T21:00:00Z,2.8200000000000003,21,mph,N
hourly,2025-04-01T15:20:46Z,2025-04-01T16:20:46Z,189,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,5.049999999999997,7,mph,S
hourly,2025-04-01T15:20:46Z,2025-04-01T16:20:46Z,189,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,4.189999999999998,15,mph,N
hourly,2025-04-01T15:20:46Z,2025-04-01T16:20:46Z,189,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,8.18,15,mph,NW
hourly,2025-04-01T15:20:46Z,2025-04-01T16:20:46Z,189,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,7.950000000000003,14,mph,N
hourly,2025-04-01T15:20:53Z,2025-04-01T16:20:01Z,130,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,4.009999999999998,16,mph,N
hourly,2025-04-01T15:20:53Z,2025-04-01T16:20:01Z,130,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,6.810000000000002,8,mph,E
