station_id,station_name,latitude,longitude,elevation,date,delta_t,wind_speed,wind_gust,wind_speed_unit,wind_direction
121,Rice,45.79384,-94.26182,1079,2025-05-07,16.8,11.31,21.542,mph,60.2
121,Rice,45.79384,-94.26182,1079,2025-05-08,17,4.1,11.03,mph,146.6
121,Rice,45.79384,-94.26182,1079,2025-05-09,24.8,7.523,17.441,mph,340.1
121,Rice,45.79384,-94.26182,1079,2025-05-10,19.4,8.064,16.844,mph,141.5
121,Rice,45.79384,-94.26182,1079,2025-05-11,29.5,10.923,23.488,mph,213.7
121,Rice,45.79384,-94.26182,1079,2025-05-12,28.9,11.473,20.267,mph,176.2
121,Rice,45.79384,-94.26182,1079,2025-05-13,23.7,8.847,16.473,mph,169.9
121,Rice,45.79384,-94.26182,1079,2025-05-14,20.3,9.127,16.025,mph,152.6
121,Rice,45.79384,-94.26182,1079,2025-05-15,7.5,9.941,21.832,mph,225.4
121,Rice,45.79384,-94.26182,1079,2025-05-16,2.9,11.854,24.069,mph,197.7
121,Rice,45.79384,-94.26182,1079,2025-05-17,4.8,7.228,14.683,mph,327.9
121,Rice,45.79384,-94.26182,1079,2025-05-18,8.8,6.908,12.075,mph,49.69
121,Rice,45.79384,-94.26182,1079,2025-05-19,8.1,17.283,28.029,mph,85.8
121,Rice,45.79384,-94.26182,1079,2025-05-20,1.9,11.433,20.132,mph,79.39
121,Rice,45.79384,-94.26182,1079,2025-05-21,3.7,5.999,12.149,mph,76.28
121,Rice,45.79384,-94.26182,1079,2025-05-22,17.5,6.246,12.82,mph,359.1
121,Rice,45.79384,-94.26182,1079,2025-05-23,15.4,3.792,9.988,mph,30.75
121,Rice,45.79384,-94.26182,1079,2025-05-24,18.7,5.163,12.149,mph,327.4
121,Rice,45.79384,-94.26182,1079,2025-05-25,19.5,2.942,9.541,mph,246.2
121,Rice,45.79384,-94.26182,1079,2025-05-26,19.5,5.539,14.086,mph,102
45,Robinson,47.17305,-99.79807,1805,2025-05-01,12.3,8.529,17.889,mph,5.449
45,Robinson,47.17305,-99.79807,1805,2025-05-02,14,5.322,12.05,mph,283.2
45,Robinson,47.17305,-99.79807,1805,2025-05-03,20.2,7.297,16.148,mph,192.5
45,Robinson,47.17305,-99.79807,1805,2025-05-04,22.8,20.468,29.438,mph,166.4
45,Robinson,47.17305,-99.79807,1805,2025-05-05,21.7,16.106,23.108,mph,160.3
45,Robinson,47.17305,-99.79807,1805,2025-05-06,15.2,16.095,26.709,mph,28.63
45,Robinson,47.17305,-99.79807,1805,2025-05-07,18,6.205,12.795,mph,125
45,Robinson,47.17305,-99.79807,1805,2025-05-08,21.9,19.372,28.32,mph,198
45,Robinson,47.17305,-99.79807,1805,2025-05-09,20,10.8,20.871,mph,349.2
45,Robinson,47.17305,-99.79807,1805,2025-05-10,26,20.311,29.326,mph,199.3
45,Robinson,47.17305,-99.79807,1805,2025-05-11,29,21.318,34.404,mph,181.7
45,Robinson,47.17305,-99.79807,1805,2025-05-12,28.3,12.88,20.736,mph,191.9
45,Robinson,47.17305,-99.79807,1805,2025-05-13,22,13.218,21.497,mph,221
45,Robinson,47.17305,-99.79807,1805,2025-05-14,22,16.752,25.971,mph,153.4
45,Robinson,47.17305,-99.79807,1805,2025-05-15,3.8,8.977,18.142,mph,107.8
45,Robinson,47.17305,-99.79807,1805,2025-05-16,1.5,21.609,34.538,mph,335.3
45,Robinson,47.17305,-99.79807,1805,2025-05-17,3.5,9.001,16.025,mph,14.45
45,Robinson,47.17305,-99.79807,1805,2025-05-18,3.8,17.826,25.456,mph,101.8
45,Robinson,47.17305,-99.79807,1805,2025-05-19,2.4,21.788,32.167,mph,78.4
45,Robinson,47.17305,-99.79807,1805,2025-05-20,1,10.719,15.652,mph,27.49
45,Robinson,47.17305,-99.79807,1805,2025-05-21,2.8,6.297,13.169,mph,354.8
45,Robinson,47.17305,-99.79807,1805,2025-05-22,13.3,1.769,7.95,mph,285.2
45,Robinson,47.17305,-99.79807,1805,2025-05-23,14.8,10.048,19.886,mph,118.2
45,Robinson,47.17305,-99.79807,1805,2025-05-24,16.1,7.697,16.77,mph,111.4
45,Robinson,47.17305,-99.79807,1805,2025-05-25,17.5,5.46,12.299,mph,189.9
45,Robinson,47.17305,-99.79807,1805,2025-05-26,16.3,7.022,15.032,mph,173.7
46,Rolla,48.84299,-99.61409,1810,2025-05-01,16.8,11.487,21.609,mph,16.58
46,Rolla,48.84299,-99.61409,1810,2025-05-02,14.4,8.863,16.148,mph,233
46,Rolla,48.84299,-99.61409,1810,2025-05-03,24.7,8.789,16.148,mph,209.8
46,Rolla,48.84299,-99.61409,1810,2025-05-04,25.8,18.88,31.429,mph,183.8
46,Rolla,48.84299,-99.61409,1810,2025-05-05,20.1,14.507,27.089,mph,206.7
46,Rolla,48.84299,-99.61409,1810,2025-05-06,14.1,10.641,18.142,mph,347.6
46,Rolla,48.84299,-99.61409,1810,2025-05-07,17.9,9.232,16.397,mph,161.5
46,Rolla,48.84299,-99.61409,1810,2025-05-08,24.4,20.356,34.292,mph,199.8
46,Rolla,48.84299,-99.61409,1810,2025-05-09,18.2,8.637,17.392,mph,12.05
46,Rolla,48.84299,-99.61409,1810,2025-05-10,24.3,15.961,27.581,mph,186.5
46,Rolla,48.84299,-99.61409,1810,2025-05-11,30.5,14.858,25.971,mph,189.8
46,Rolla,48.84299,-99.61409,1810,2025-05-12,27.6,9.124,17.392,mph,184.8
46,Rolla,48.84299,-99.61409,1810,2025-05-13,21.9,12.317,20.625,mph,323.6
46,Rolla,48.84299,-99.61409,1810,2025-05-14,6.3,14.475,21.117,mph,0.814
46,Rolla,48.84299,-99.61409,1810,2025-05-15,0.6,21.005,31.563,mph,336.1
46,Rolla,48.84299,-99.61409,1810,2025-05-16,1.3,24.159,37.402,mph,342.3
46,Rolla,48.84299,-99.61409,1810,2025-05-17,2.7,9.764,15.529,mph,1.557
46,Rolla,48.84299,-99.61409,1810,2025-05-18,3,14.46,21.855,mph,82.5
46,Rolla,48.84299,-99.61409,1810,2025-05-19,7.1,17.746,25.591,mph,70.76
46,Rolla,48.84299,-99.61409,1810,2025-05-20,1.6,4.022,9.939,mph,73.18
46,Rolla,48.84299,-99.61409,1810,2025-05-21,3.8,10.576,18.768,mph,68.09
46,Rolla,48.84299,-99.61409,1810,2025-05-22,15.6,5.013,9.939,mph,45.1
46,Rolla,48.84299,-99.61409,1810,2025-05-23,16.5,9.807,19.014,mph,98.5
46,Rolla,48.84299,-99.61409,1810,2025-05-24,19.2,2.696,9.069,mph,343.2
46,Rolla,48.84299,-99.61409,1810,2025-05-25,20.4,4.821,14.285,mph,269.4
46,Rolla,48.84299,-99.61409,1810,2025-05-26,20.7,4.089,11.055,mph,144.8
61,Roseau,48.68518,-95.73438,1096,2025-05-01,4.6,12.366,19.372,mph,58.18
61,Roseau,48.68518,-95.73438,1096,2025-05-02,10.5,7.758,15.281,mph,261.3
61,Roseau,48.68518,-95.73438,1096,2025-05-03,21.4,12.489,19.014,mph,310.1
61,Roseau,48.68518,-95.73438,1096,2025-05-04,22.4,13.176,21.005,mph,187.5
61,Roseau,48.68518,-95.73438,1096,2025-05-05,23.7,15.102,23.846,mph,203.7
61,Roseau,48.68518,-95.73438,1096,2025-05-06,19,13.227,23.108,mph,12.53
61,Roseau,48.68518,-95.73438,1096,2025-05-07,15.5,9.601,18.007,mph,53.57
61,Roseau,48.68518,-95.73438,1096,2025-05-08,21.5,14.171,24.472,mph,183
61,Roseau,48.68518,-95.73438,1096,2025-05-09,16.5,17.173,27.827,mph,331.2
61,Roseau,48.68518,-95.73438,1096,2025-05-10,20.6,15.339,26.843,mph,166.2
61,Roseau,48.68518,-95.73438,1096,2025-05-11,33.6,25.658,39.504,mph,211.9
61,Roseau,48.68518,-95.73438,1096,2025-05-12,30.5,24.248,36.887,mph,190.7
61,Roseau,48.68518,-95.73438,1096,2025-05-13,29,21.452,38.632,mph,187.7
61,Roseau,48.68518,-95.73438,1096,2025-05-14,25.6,10.614,19.886,mph,187.8
61,Roseau,48.68518,-95.73438,1096,2025-05-15,16.9,16.032,27.581,mph,106.5
61,Roseau,48.68518,-95.73438,1096,2025-05-16,6.5,8.827,14.782,mph,58.58
61,Roseau,48.68518,-95.73438,1096,2025-05-17,4.4,12.925,19.886,mph,3.105
61,Roseau,48.68518,-95.73438,1096,2025-05-18,5.7,9.456,16.522,mph,76.2
61,Roseau,48.68518,-95.73438,1096,2025-05-19,11.8,17.531,28.7,mph,84.3
61,Roseau,48.68518,-95.73438,1096,2025-05-20,14.3,13.252,27.693,mph,85.3
61,Roseau,48.68518,-95.73438,1096,2025-05-21,14.3,11.091,19.372,mph,50.96
61,Roseau,48.68518,-95.73438,1096,2025-05-22,18.2,9.187,19.506,mph,61.89
61,Roseau,48.68518,-95.73438,1096,2025-05-23,16.7,9.046,15.281,mph,72.18
61,Roseau,48.68518,-95.73438,1096,2025-05-24,19.6,7.726,14.162,mph,273.8
61,Roseau,48.68518,-95.73438,1096,2025-05-25,21.1,4.756,13.417,mph,293.4
61,Roseau,48.68518,-95.73438,1096,2025-05-26,21.3,7.628,18.388,mph,251.9
66,Ross,48.31277,-102.45039,2316,2025-05-01,6.4,17.22,23.108,mph,348.3
66,Ross,48.31277,-102.45039,2316,2025-05-02,16.2,6.436,16.274,mph,246.8
66,Ross,48.31277,-102.45039,2316,2025-05-03,25.1,8.312,16.274,mph,157.5
66,Ross,48.31277,-102.45039,2316,2025-05-04,26.7,17.224,29.572,mph,167.5
66,Ross,48.31277,-102.45039,2316,2025-05-05,13.5,26.016,42.972,mph,14.15
66,Ross,48.31277,-102.45039,2316,2025-05-06,15.9,6.297,16.148,mph,35.89
66,Ross,48.31277,-102.45039,2316,2025-05-07,18,13.578,22.973,mph,163.1
66,Ross,48.31277,-102.45039,2316,2025-05-08,25.8,14.8,25.837,mph,246.4
66,Ross,48.31277,-102.45039,2316,2025-05-09,19.3,5.138,14.659,mph,80.2
66,Ross,48.31277,-102.45039,2316,2025-05-10,31.1,15.871,27.201,mph,250.5
66,Ross,48.31277,-102.45039,2316,2025-05-11,29.9,6.82,18.388,mph,234.8
66,Ross,48.31277,-102.45039,2316,2025-05-12,30,8.111,17.392,mph,163.1
66,Ross,48.31277,-102.45039,2316,2025-05-13,20.4,19.372,29.192,mph,345.6
66,Ross,48.31277,-102.45039,2316,2025-05-14,1.4,6.342,10.684,mph,60.85
66,Ross,48.31277,-102.45039,2316,2025-05-15,0.6,27.671,36.887,mph,340.7
66,Ross,48.31277,-102.45039,2316,2025-05-16,2.4,17.368,25.725,mph,354.5
66,Ross,48.31277,-102.45039,2316,2025-05-17,5.3,9.044,16.148,mph,62.44
66,Ross,48.31277,-102.45039,2316,2025-05-18,5,17.761,27.201,mph,111
66,Ross,48.31277,-102.45039,2316,2025-05-19,1.7,17.305,27.089,mph,80.3
66,Ross,48.31277,-102.45039,2316,2025-05-20,1.2,9.988,14.782,mph,41.09
66,Ross,48.31277,-102.45039,2316,2025-05-21,2,7.398,12.173,mph,4.263
66,Ross,48.31277,-102.45039,2316,2025-05-22,9.6,10.977,18.499,mph,141.5
66,Ross,48.31277,-102.45039,2316,2025-05-23,14.2,11.874,20.132,mph,115.9
66,Ross,48.31277,-102.45039,2316,2025-05-24,16.8,7.688,16.274,mph,98.7
66,Ross,48.31277,-102.45039,2316,2025-05-25,16.3,8.259,16.274,mph,167.4
66,Ross,48.31277,-102.45039,2316,2025-05-26,17.5,10.943,23.354,mph,151.2
181,Rothsay,46.47129,-96.32263,1138,2025-05-01,2.8,10.4,18.253,mph,341.4
181,Rothsay,46.47129,-96.32263,1138,2025-05-02,9.1,10.563,16.274,mph,350.2
181,Rothsay,46.47129,-96.32263,1138,2025-05-03,18.8,8.827,14.907,mph,245.3
181,Rothsay,46.47129,-96.32263,1138,2025-05-04,24.7,10.594,19.372,mph,166.6
181,Rothsay,46.47129,-96.32263,1138,2025-05-05,25.2,12.753,25.725,mph,171
181,Rothsay,46.47129,-96.32263,1138,2025-05-06,18.2,17.211,26.083,mph,17.52
181,Rothsay,46.47129,-96.32263,1138,2025-05-07,18.7,9.265,19.26,mph,57.34
181,Rothsay,46.47129,-96.32263,1138,2025-05-08,22.5,10.019,19.26,mph,163.4
181,Rothsay,46.47129,-96.32263,1138,2025-05-09,23.4,18.544,27.335,mph,357
181,Rothsay,46.47129,-96.32263,1138,2025-05-10,24.1,18.276,32.413,mph,151
181,Rothsay,46.47129,-96.32263,1138,2025-05-11,31.9,27.291,42.725,mph,220.3
181,Rothsay,46.47129,-96.32263,1138,2025-05-12,31.5,21.005,36.015,mph,190.5
181,Rothsay,46.47129,-96.32263,1138,2025-05-13,30.4,19.931,30.937,mph,177.4
181,Rothsay,46.47129,-96.32263,1138,2025-05-14,24.3,12.974,23.6,mph,139.7
181,Rothsay,46.47129,-96.32263,1138,2025-05-15,10.6,18.388,34.896,mph,101.3
181,Rothsay,46.47129,-96.32263,1138,2025-05-16,1.5,12.31,21.117,mph,340.5
181,Rothsay,46.47129,-96.32263,1138,2025-05-17,3,16.67,24.226,mph,332.1
181,Rothsay,46.47129,-96.32263,1138,2025-05-18,9.5,8.914,15.155,mph,75.62
181,Rothsay,46.47129,-96.32263,1138,2025-05-19,5.4,21.475,33.8,mph,84.2
181,Rothsay,46.47129,-96.32263,1138,2025-05-20,2.1,13.979,22.861,mph,75.44
181,Rothsay,46.47129,-96.32263,1138,2025-05-21,2.6,6.259,10.558,mph,74.73
181,Rothsay,46.47129,-96.32263,1138,2025-05-22,14.7,10.004,16.148,mph,4.865
181,Rothsay,46.47129,-96.32263,1138,2025-05-23,15.7,3.841,9.317,mph,75.96
181,Rothsay,46.47129,-96.32263,1138,2025-05-24,17.2,5.067,10.807,mph,242.3
181,Rothsay,46.47129,-96.32263,1138,2025-05-25,19.9,6.022,13.292,mph,254.2
181,Rothsay,46.47129,-96.32263,1138,2025-05-26,21.3,6.771,15.404,mph,188.9
74,Rugby,48.35444,-100.06363,1525,2025-05-01,16.8,9.259,16.645,mph,5.269
74,Rugby,48.35444,-100.06363,1525,2025-05-02,14.3,3.968,10.932,mph,278.3
74,Rugby,48.35444,-100.06363,1525,2025-05-03,24,9.201,19.752,mph,206.5
74,Rugby,48.35444,-100.06363,1525,2025-05-04,26.1,19.819,32.547,mph,186.7
74,Rugby,48.35444,-100.06363,1525,2025-05-05,21.3,10.836,20.736,mph,223.3
74,Rugby,48.35444,-100.06363,1525,2025-05-06,16.7,10.086,18.499,mph,37.23
74,Rugby,48.35444,-100.06363,1525,2025-05-07,20.1,7.885,14.162,mph,159.5
74,Rugby,48.35444,-100.06363,1525,2025-05-08,25.5,22.168,36.775,mph,208.2
74,Rugby,48.35444,-100.06363,1525,2025-05-09,20,8.304,17.392,mph,13.57
74,Rugby,48.35444,-100.06363,1525,2025-05-10,26.9,20.759,32.301,mph,203.3
74,Rugby,48.35444,-100.06363,1525,2025-05-11,32,18.924,29.192,mph,197.3
74,Rugby,48.35444,-100.06363,1525,2025-05-12,30.2,8.894,16.274,mph,208.6
74,Rugby,48.35444,-100.06363,1525,2025-05-13,21.1,14.193,21.743,mph,359.7
74,Rugby,48.35444,-100.06363,1525,2025-05-14,9.9,16.887,26.463,mph,18.75
74,Rugby,48.35444,-100.06363,1525,2025-05-15,1.4,19.596,28.454,mph,59.7
74,Rugby,48.35444,-100.06363,1525,2025-05-16,1.7,19.573,28.074,mph,339.7
74,Rugby,48.35444,-100.06363,1525,2025-05-17,4.2,8.288,16.025,mph,49.03
74,Rugby,48.35444,-100.06363,1525,2025-05-18,3.5,15.994,22.861,mph,104.7
74,Rugby,48.35444,-100.06363,1525,2025-05-19,4.9,11.308,18.388,mph,80.5
74,Rugby,48.35444,-100.06363,1525,2025-05-20,1.2,9.914,18.768,mph,109.7
74,Rugby,48.35444,-100.06363,1525,2025-05-21,2,8.688,14.533,mph,68.53
74,Rugby,48.35444,-100.06363,1525,2025-05-22,15.2,2.159,6.335,mph,351
74,Rugby,48.35444,-100.06363,1525,2025-05-23,17,10.252,22.481,mph,113.7
74,Rugby,48.35444,-100.06363,1525,2025-05-24,18.3,3.633,10.807,mph,161.9
74,Rugby,48.35444,-100.06363,1525,2025-05-25,20.3,5.279,15.032,mph,246.7
74,Rugby,48.35444,-100.06363,1525,2025-05-26,20.3,6.639,18.253,mph,185.6
213,Ryder,47.985261,-101.50893,2050,2025-05-01,11.1,10.507,19.752,mph,326.7
213,Ryder,47.985261,-101.50893,2050,2025-05-02,16.8,5.715,14.037,mph,245
213,Ryder,47.985261,-101.50893,2050,2025-05-03,24.1,7.648,15.155,mph,178.2
213,Ryder,47.985261,-101.50893,2050,2025-05-04,25,18.499,30.803,mph,184.1
213,Ryder,47.985261,-101.50893,2050,2025-05-05,17.3,3.901,21.855,mph,355.4
213,Ryder,47.985261,-101.50893,2050,2025-05-06,15,7.742,16.522,mph,30.65
213,Ryder,47.985261,-101.50893,2050,2025-05-07,17.8,7.921,17.392,mph,140.5
213,Ryder,47.985261,-101.50893,2050,2025-05-08,24.6,18.79,29.684,mph,197.8
213,Ryder,47.985261,-101.50893,2050,2025-05-09,19.5,7.002,15.281,mph,41.75
213,Ryder,47.985261,-101.50893,2050,2025-05-10,26.8,12.818,27.693,mph,210.8
213,Ryder,47.985261,-101.50893,2050,2025-05-11,30.6,15.82,27.962,mph,198.1
213,Ryder,47.985261,-101.50893,2050,2025-05-12,28.5,6.722,16.148,mph,193.8
213,Ryder,47.985261,-101.50893,2050,2025-05-13,21.6,10.444,19.752,mph,358.8
213,Ryder,47.985261,-101.50893,2050,2025-05-14,4.9,8.84,15.529,mph,0.899
213,Ryder,47.985261,-101.50893,2050,2025-05-15,0.5,19.842,36.641,mph,348.3
213,Ryder,47.985261,-101.50893,2050,2025-05-16,1,13.401,28.454,mph,354.3
213,Ryder,47.985261,-101.50893,2050,2025-05-17,4.5,7.657,14.782,mph,40.15
213,Ryder,47.985261,-101.50893,2050,2025-05-18,4.8,16.2,23.98,mph,103.3
213,Ryder,47.985261,-101.50893,2050,2025-05-19,1.4,20.915,31.429,mph,54.02
213,Ryder,47.985261,-101.50893,2050,2025-05-20,1.2,8.145,12.918,mph,26.29
213,Ryder,47.985261,-101.50893,2050,2025-05-21,3.2,5.76,11.055,mph,16.57
213,Ryder,47.985261,-101.50893,2050,2025-05-22,11.5,7.74,15.9,mph,172
213,Ryder,47.985261,-101.50893,2050,2025-05-23,15.5,9.86,17.515,mph,88.1
213,Ryder,47.985261,-101.50893,2050,2025-05-24,16.4,5.102,11.925,mph,93.5
213,Ryder,47.985261,-101.50893,2050,2025-05-25,16.7,5.952,12.67,mph,202.8
213,Ryder,47.985261,-101.50893,2050,2025-05-26,16.8,8.292,17.392,mph,167.8
60,Sabin,46.79741,-96.61182,919,2025-05-01,2.1,15.529,22.727,mph,1.582
60,Sabin,46.79741,-96.61182,919,2025-05-02,7.8,8.031,14.659,mph,19.2
60,Sabin,46.79741,-96.61182,919,2025-05-03,19.2,7.776,17.889,mph,241.9
60,Sabin,46.79741,-96.61182,919,2025-05-04,23.9,11.384,18.634,mph,173.2
60,Sabin,46.79741,-96.61182,919,2025-05-05,24.3,14.142,24.852,mph,180.7
60,Sabin,46.79741,-96.61182,919,2025-05-06,16,19.73,29.93,mph,24.79
60,Sabin,46.79741,-96.61182,919,2025-05-07,18.5,6.093,14.907,mph,86.1
60,Sabin,46.79741,-96.61182,919,2025-05-08,21.5,9.48,17.764,mph,173.9
60,Sabin,46.79741,-96.61182,919,2025-05-09,22,19.461,28.074,mph,357.8
60,Sabin,46.79741,-96.61182,919,2025-05-10,25,17.871,31.183,mph,176.8
60,Sabin,46.79741,-96.61182,919,2025-05-11,32.4,25.613,38.878,mph,214.3
60,Sabin,46.79741,-96.61182,919,2025-05-12,31.8,25.3,35.903,mph,187.8
60,Sabin,46.79741,-96.61182,919,2025-05-13,30.3,18.723,30.937,mph,178.9
60,Sabin,46.79741,-96.61182,919,2025-05-14,23.8,13.131,22.481,mph,151.8
60,Sabin,46.79741,-96.61182,919,2025-05-15,15,27.447,42.614,mph,108
60,Sabin,46.79741,-96.61182,919,2025-05-16,1.5,24.159,38.766,mph,334.5
60,Sabin,46.79741,-96.61182,919,2025-05-17,3,14.956,22.615,mph,336.1
60,Sabin,46.79741,-96.61182,919,2025-05-18,8.1,9.382,15.529,mph,59.85
60,Sabin,46.79741,-96.61182,919,2025-05-19,6.5,17.526,28.454,mph,92.3
60,Sabin,46.79741,-96.61182,919,2025-05-20,2.6,12.65,23.846,mph,76.72
60,Sabin,46.79741,-96.61182,919,2025-05-21,2.4,1.854,4.72,mph,64.14
60,Sabin,46.79741,-96.61182,919,2025-05-22,12.7,8.525,16.645,mph,9.89
60,Sabin,46.79741,-96.61182,919,2025-05-23,14.8,6.194,11.677,mph,30.69
60,Sabin,46.79741,-96.61182,919,2025-05-24,18.1,2.995,10.435,mph,107.7
60,Sabin,46.79741,-96.61182,919,2025-05-25,20.3,5.917,14.037,mph,224.5
60,Sabin,46.79741,-96.61182,919,2025-05-26,21.1,5.59,14.659,mph,195.7
199,Sanger,47.16689,-100.98906,1705,2025-05-01,14.9,8.567,19.886,mph,348.8
199,Sanger,47.16689,-100.98906,1705,2025-05-02,15.9,4.118,11.055,mph,319.5
199,Sanger,47.16689,-100.98906,1705,2025-05-03,23.3,8.538,17.515,mph,164.8
199,Sanger,47.16689,-100.98906,1705,2025-05-04,24.7,17.918,32.167,mph,168.7
199,Sanger,47.16689,-100.98906,1705,2025-05-05,20.4,8.111,19.126,mph,190.5
199,Sanger,47.16689,-100.98906,1705,2025-05-06,17.2,9.565,18.007,mph,16.02
199,Sanger,47.16689,-100.98906,1705,2025-05-07,20.1,6.449,15.529,mph,146
199,Sanger,47.16689,-100.98906,1705,2025-05-08,25.4,16.381,29.326,mph,189.2
199,Sanger,47.16689,-100.98906,1705,2025-05-09,21.5,8.08,18.142,mph,4.662
199,Sanger,47.16689,-100.98906,1705,2025-05-10,26.7,18.701,32.928,mph,184.7
199,Sanger,47.16689,-100.98906,1705,2025-05-11,30.1,19.171,31.049,mph,174.6
199,Sanger,47.16689,-100.98906,1705,2025-05-12,29.8,13.144,25.725,mph,170.5
199,Sanger,47.16689,-100.98906,1705,2025-05-13,22.4,4.901,12.299,mph,355.1
199,Sanger,47.16689,-100.98906,1705,2025-05-14,14.1,11.437,19.26,mph,353.6
199,Sanger,47.16689,-100.98906,1705,2025-05-15,0.9,19.551,30.176,mph,311
199,Sanger,47.16689,-100.98906,1705,2025-05-16,1.6,18.321,29.93,mph,346.9
199,Sanger,47.16689,-100.98906,1705,2025-05-17,7.5,4.588,11.429,mph,33.9
199,Sanger,47.16689,-100.98906,1705,2025-05-18,3.4,9.561,22.101,mph,108.7
199,Sanger,47.16689,-100.98906,1705,2025-05-19,2.1,8.002,23.6,mph,46.23
199,Sanger,47.16689,-100.98906,1705,2025-05-20,1.2,6.46,12.422,mph,12.92
199,Sanger,47.16689,-100.98906,1705,2025-05-21,2.3,8.265,15.529,mph,309.3
199,Sanger,47.16689,-100.98906,1705,2025-05-22,12.4,5.677,10.558,mph,155.2
199,Sanger,47.16689,-100.98906,1705,2025-05-23,14.9,9.024,16.274,mph,126.6
199,Sanger,47.16689,-100.98906,1705,2025-05-24,16.8,6.243,14.533,mph,128.8
199,Sanger,47.16689,-100.98906,1705,2025-05-25,17.2,5.512,12.299,mph,127.4
199,Sanger,47.16689,-100.98906,1705,2025-05-26,18.2,8.015,18.253,mph,145.8
125,Sawyer,47.97811,-101.08942,1875,2025-05-01,13.4,12.084,21.855,mph,329.8
125,Sawyer,47.97811,-101.08942,1875,2025-05-02,16.2,5.809,17.392,mph,259.9
125,Sawyer,47.97811,-101.08942,1875,2025-05-03,24,8.742,17.144,mph,164.5
125,Sawyer,47.97811,-101.08942,1875,2025-05-04,25,20.557,32.793,mph,173.3
125,Sawyer,47.97811,-101.08942,1875,2025-05-05,19.4,8.72,21.363,mph,279.1
125,Sawyer,47.97811,-101.08942,1875,2025-05-06,15.6,11.229,18.388,mph,29.69
125,Sawyer,47.97811,-101.08942,1875,2025-05-07,18.1,9.004,16.522,mph,137.8
125,Sawyer,47.97811,-101.08942,1875,2025-05-08,27.3,19.081,37.267,mph,194.4
125,Sawyer,47.97811,-101.08942,1875,2025-05-09,20.2,10.453,18.499,mph,30.91
125,Sawyer,47.97811,-101.08942,1875,2025-05-10,27.4,19.327,34.784,mph,189.2
125,Sawyer,47.97811,-101.08942,1875,2025-05-11,32.4,19.305,32.301,mph,185.7
125,Sawyer,47.97811,-101.08942,1875,2025-05-12,29.6,9.321,18.142,mph,179.4
125,Sawyer,47.97811,-101.08942,1875,2025-05-13,22.8,14.5,23.354,mph,1.753
125,Sawyer,47.97811,-101.08942,1875,2025-05-14,10.9,10.373,20.132,mph,20.99
125,Sawyer,47.97811,-101.08942,1875,2025-05-15,0.6,28.431,40.735,mph,346
125,Sawyer,47.97811,-101.08942,1875,2025-05-16,1.2,20.804,30.691,mph,348.4
125,Sawyer,47.97811,-101.08942,1875,2025-05-17,4.5,6.964,13.417,mph,16.42
125,Sawyer,47.97811,-101.08942,1875,2025-05-18,4.2,15.518,23.98,mph,95.8
125,Sawyer,47.97811,-101.08942,1875,2025-05-19,2,17.068,27.962,mph,65.27
125,Sawyer,47.97811,-101.08942,1875,2025-05-20,1,9.697,13.54,mph,39.25
125,Sawyer,47.97811,-101.08942,1875,2025-05-21,2.8,6.988,14.037,mph,21.13
125,Sawyer,47.97811,-101.08942,1875,2025-05-22,12.2,5.675,9.813,mph,90.5
125,Sawyer,47.97811,-101.08942,1875,2025-05-23,16.4,9.107,19.126,mph,99.4
125,Sawyer,47.97811,-101.08942,1875,2025-05-24,17,5.422,14.533,mph,120.7
125,Sawyer,47.97811,-101.08942,1875,2025-05-25,18.2,7.977,18.768,mph,167.3
125,Sawyer,47.97811,-101.08942,1875,2025-05-26,18.3,9.279,18.88,mph,142
52,Schafer,47.81043,-103.23218,2141,2025-05-01,7.4,12.847,25.098,mph,327.2
52,Schafer,47.81043,-103.23218,2141,2025-05-02,17.5,6.006,15.281,mph,238.8
52,Schafer,47.81043,-103.23218,2141,2025-05-03,25.5,10.954,19.886,mph,164.4
52,Schafer,47.81043,-103.23218,2141,2025-05-04,27.6,13.605,26.329,mph,188.2
52,Schafer,47.81043,-103.23218,2141,2025-05-05,13.9,22.034,36.015,mph,357.6
52,Schafer,47.81043,-103.23218,2141,2025-05-06,14.9,9.375,17.64,mph,28.27
52,Schafer,47.81043,-103.23218,2141,2025-05-07,18.8,17.41,27.089,mph,158.2
52,Schafer,47.81043,-103.23218,2141,2025-05-08,25.4,13.111,22.973,mph,233.4
52,Schafer,47.81043,-103.23218,2141,2025-05-09,21,7.21,13.54,mph,91.2
52,Schafer,47.81043,-103.23218,2141,2025-05-10,31.3,15.755,26.955,mph,236.3
52,Schafer,47.81043,-103.23218,2141,2025-05-11,28.6,9.867,17.889,mph,247.4
52,Schafer,47.81043,-103.23218,2141,2025-05-12,31,9.673,17.267,mph,166.6
52,Schafer,47.81043,-103.23218,2141,2025-05-13,19.8,14.392,25.456,mph,333.7
52,Schafer,47.81043,-103.23218,2141,2025-05-14,3,8.838,13.914,mph,49.61
52,Schafer,47.81043,-103.23218,2141,2025-05-15,1,19.618,33.286,mph,315.9
52,Schafer,47.81043,-103.23218,2141,2025-05-16,5.4,13.856,22.101,mph,331.8
52,Schafer,47.81043,-103.23218,2141,2025-05-17,9.4,7.149,14.533,mph,77.42
52,Schafer,47.81043,-103.23218,2141,2025-05-18,2.8,21.452,33.42,mph,104.3
52,Schafer,47.81043,-103.23218,2141,2025-05-19,2.5,14.855,28.566,mph,77.73
