forecast_type,forecast_effective,forecast_expires,location_id,location_tz,date,start_time,end_time,start_time_local,end_time_local,delta_t,wind_speed,wind_speed_unit,wind_direction
hourly,2025-10-01T08:40:56Z,2025-10-01T08:55:56Z,143,America/Chicago,2025-10-05,2025-10-05T19:00:00Z,2025-10-05T20:00:00Z,2 PM,3 PM,6,18,mph,NW
hourly,2025-10-01T08:40:56Z,2025-10-01T08:55:56Z,143,America/Chicago,2025-10-05,2025-10-05T20:00:00Z,2025-10-05T21:00:00Z,3 PM,4 PM,6.6,18,mph,NW
hourly,2025-10-01T08:40:56Z,2025-10-01T08:55:56Z,143,America/Chicago,2025-10-05,2025-10-05T21:00:00Z,2025-10-05T22:00:00Z,4 PM,5 PM,6.8,17,mph,NW
hourly,2025-10-01T08:40:56Z,2025-10-01T08:55:56Z,143,America/Chicago,2025-10-05,2025-10-05T22:00:00Z,2025-10-05T23:00:00Z,5 PM,6 PM,6.6,16,mph,NW
hourly,2025-10-01T08:40:56Z,2025-10-01T08:55:56Z,143,America/Chicago,2025-10-06,2025-10-06T11:00:00Z,2025-10-06T12:00:00Z,6 AM,7 AM,2.7,10,mph,W
hourly,2025-10-01T08:40:56Z,2025-10-01T08:55:56Z,143,America/Chicago,2025-10-06,2025-10-06T12:00:00Z,2025-10-06T13:00:00Z,7 AM,8 AM,3,10,mph,W
hourly,2025-10-01T08:40:56Z,2025-10-01T08:55:56Z,143,America/Chicago,2025-10-06,2025-10-06T13:00:00Z,2025-10-06T14:00:00Z,8 AM,9 AM,3,12,mph,W
hourly,2025-10-01T08:40:56Z,2025-10-01T08:55:56Z,143,America/Chicago,2025-10-06,2025-10-06T14:00:00Z,2025-10-06T15:00:00Z,9 AM,10 AM,3.4,12,mph,W
hourly,2025-10-01T08:40:56Z,2025-10-01T08:55:56Z,143,America/Chicago,2025-10-06,2025-10-06T15:00:00Z,2025-10-06T16:00:00Z,10 AM,11 AM,4.1,13,mph,W
hourly,2025-10-01T08:40:56Z,2025-10-01T08:55:56Z,143,America/Chicago,2025-10-06,2025-10-06T16:00:00Z,2025-10-06T17:00:00Z,11 AM,12 PM,5.3,13,mph,W
hourly,2025-10-01T08:40:56Z,2025-10-01T08:55:56Z,143,America/Chicago,2025-10-06,2025-10-06T17:00:00Z,2025-10-06T18:00:00Z,12 PM,1 PM,6.8,14,mph,W
hourly,2025-10-01T08:40:56Z,2025-10-01T08:55:56Z,143,America/Chicago,2025-10-06,2025-10-06T18:00:00Z,2025-10-06T19:00:00Z,1 PM,2 PM,8.1,14,mph,W
hourly,2025-10-01T08:40:56Z,2025-10-01T08:55:56Z,143,America/Chicago,2025-10-06,2025-10-06T19:00:00Z,2025-10-06T20:00:00Z,2 PM,3 PM,9.2,14,mph,W
hourly,2025-10-01T08:40:56Z,2025-10-01T08:55:56Z,143,America/Chicago,2025-10-06,2025-10-06T20:00:00Z,2025-10-06T21:00:00Z,3 PM,4 PM,9.6,14,mph,W
hourly,2025-10-01T08:40:56Z,2025-10-01T08:55:56Z,143,America/Chicago,2025-10-06,2025-10-06T21:00:00Z,2025-10-06T22:00:00Z,4 PM,5 PM,9.6,14,mph,W
hourly,2025-10-01T08:40:56Z,2025-10-01T08:55:56Z,143,America/Chicago,2025-10-06,2025-10-06T22:00:00Z,2025-10-06T23:00:00Z,5 PM,6 PM,9.4,13,mph,W
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-01,2025-10-01T11:00:00Z,2025-10-01T12:00:00Z,6 AM,7 AM,5.3,18,mph,SSE
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-01,2025-10-01T12:00:00Z,2025-10-01T13:00:00Z,7 AM,8 AM,3.6,22,mph,SSE
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-01,2025-10-01T13:00:00Z,2025-10-01T14:00:00Z,8 AM,9 AM,3.6,24,mph,SSE
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-01,2025-10-01T14:00:00Z,2025-10-01T15:00:00Z,9 AM,10 AM,3.8,25,mph,SSE
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-01,2025-10-01T15:00:00Z,2025-10-01T16:00:00Z,10 AM,11 AM,5.2,25,mph,S
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-01,2025-10-01T16:00:00Z,2025-10-01T17:00:00Z,11 AM,12 PM,7.2,26,mph,S
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-01,2025-10-01T17:00:00Z,2025-10-01T18:00:00Z,12 PM,1 PM,7.9,25,mph,S
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-01,2025-10-01T18:00:00Z,2025-10-01T19:00:00Z,1 PM,2 PM,9.8,24,mph,S
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-01,2025-10-01T19:00:00Z,2025-10-01T20:00:00Z,2 PM,3 PM,11.2,25,mph,S
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-01,2025-10-01T20:00:00Z,2025-10-01T21:00:00Z,3 PM,4 PM,11.4,25,mph,S
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-01,2025-10-01T21:00:00Z,2025-10-01T22:00:00Z,4 PM,5 PM,12.1,24,mph,S
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-01,2025-10-01T22:00:00Z,2025-10-01T23:00:00Z,5 PM,6 PM,12.1,23,mph,S
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-02,2025-10-02T11:00:00Z,2025-10-02T12:00:00Z,6 AM,7 AM,3.8,6,mph,WNW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-02,2025-10-02T12:00:00Z,2025-10-02T13:00:00Z,7 AM,8 AM,3.3,6,mph,WNW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-02,2025-10-02T13:00:00Z,2025-10-02T14:00:00Z,8 AM,9 AM,3.4,6,mph,WNW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-02,2025-10-02T14:00:00Z,2025-10-02T15:00:00Z,9 AM,10 AM,4.4,6,mph,WNW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-02,2025-10-02T15:00:00Z,2025-10-02T16:00:00Z,10 AM,11 AM,7.5,6,mph,W
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-02,2025-10-02T16:00:00Z,2025-10-02T17:00:00Z,11 AM,12 PM,10.6,7,mph,W
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-02,2025-10-02T17:00:00Z,2025-10-02T18:00:00Z,12 PM,1 PM,13.8,7,mph,W
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-02,2025-10-02T18:00:00Z,2025-10-02T19:00:00Z,1 PM,2 PM,16,8,mph,W
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-02,2025-10-02T19:00:00Z,2025-10-02T20:00:00Z,2 PM,3 PM,17.8,8,mph,W
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-02,2025-10-02T20:00:00Z,2025-10-02T21:00:00Z,3 PM,4 PM,18.4,8,mph,WSW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-02,2025-10-02T21:00:00Z,2025-10-02T22:00:00Z,4 PM,5 PM,18.4,8,mph,WSW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-02,2025-10-02T22:00:00Z,2025-10-02T23:00:00Z,5 PM,6 PM,16.9,8,mph,SW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-03,2025-10-03T11:00:00Z,2025-10-03T12:00:00Z,6 AM,7 AM,6,9,mph,SE
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-03,2025-10-03T12:00:00Z,2025-10-03T13:00:00Z,7 AM,8 AM,5.8,9,mph,SE
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-03,2025-10-03T13:00:00Z,2025-10-03T14:00:00Z,8 AM,9 AM,5.7,10,mph,SE
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-03,2025-10-03T14:00:00Z,2025-10-03T15:00:00Z,9 AM,10 AM,5.7,10,mph,SE
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-03,2025-10-03T15:00:00Z,2025-10-03T16:00:00Z,10 AM,11 AM,6.5,12,mph,SE
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-03,2025-10-03T16:00:00Z,2025-10-03T17:00:00Z,11 AM,12 PM,8,13,mph,SE
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-03,2025-10-03T17:00:00Z,2025-10-03T18:00:00Z,12 PM,1 PM,10.4,14,mph,SSE
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-03,2025-10-03T18:00:00Z,2025-10-03T19:00:00Z,1 PM,2 PM,12.6,15,mph,SSE
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-03,2025-10-03T19:00:00Z,2025-10-03T20:00:00Z,2 PM,3 PM,14.3,16,mph,SSE
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-03,2025-10-03T20:00:00Z,2025-10-03T21:00:00Z,3 PM,4 PM,15.5,16,mph,S
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-03,2025-10-03T21:00:00Z,2025-10-03T22:00:00Z,4 PM,5 PM,16.1,16,mph,S
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-03,2025-10-03T22:00:00Z,2025-10-03T23:00:00Z,5 PM,6 PM,15.2,15,mph,S
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-04,2025-10-04T11:00:00Z,2025-10-04T12:00:00Z,6 AM,7 AM,3,10,mph,SE
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-04,2025-10-04T12:00:00Z,2025-10-04T13:00:00Z,7 AM,8 AM,2.4,10,mph,SE
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-04,2025-10-04T13:00:00Z,2025-10-04T14:00:00Z,8 AM,9 AM,2.6,10,mph,SE
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-04,2025-10-04T14:00:00Z,2025-10-04T15:00:00Z,9 AM,10 AM,3.3,12,mph,SSE
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-04,2025-10-04T15:00:00Z,2025-10-04T16:00:00Z,10 AM,11 AM,4.5,12,mph,SSE
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-04,2025-10-04T16:00:00Z,2025-10-04T17:00:00Z,11 AM,12 PM,6.3,12,mph,SSE
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-04,2025-10-04T17:00:00Z,2025-10-04T18:00:00Z,12 PM,1 PM,8.3,13,mph,SSE
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-04,2025-10-04T18:00:00Z,2025-10-04T19:00:00Z,1 PM,2 PM,9.8,13,mph,SSE
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-04,2025-10-04T19:00:00Z,2025-10-04T20:00:00Z,2 PM,3 PM,10.5,13,mph,S
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-04,2025-10-04T20:00:00Z,2025-10-04T21:00:00Z,3 PM,4 PM,11,14,mph,S
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-04,2025-10-04T21:00:00Z,2025-10-04T22:00:00Z,4 PM,5 PM,10.3,14,mph,S
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-04,2025-10-04T22:00:00Z,2025-10-04T23:00:00Z,5 PM,6 PM,9.6,13,mph,SW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-05,2025-10-05T11:00:00Z,2025-10-05T12:00:00Z,6 AM,7 AM,1.3,16,mph,NW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-05,2025-10-05T12:00:00Z,2025-10-05T13:00:00Z,7 AM,8 AM,1.1,17,mph,NW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-05,2025-10-05T13:00:00Z,2025-10-05T14:00:00Z,8 AM,9 AM,1,18,mph,NW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-05,2025-10-05T14:00:00Z,2025-10-05T15:00:00Z,9 AM,10 AM,1,20,mph,NW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-05,2025-10-05T15:00:00Z,2025-10-05T16:00:00Z,10 AM,11 AM,1.1,21,mph,NW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-05,2025-10-05T16:00:00Z,2025-10-05T17:00:00Z,11 AM,12 PM,1.6,21,mph,NW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-05,2025-10-05T17:00:00Z,2025-10-05T18:00:00Z,12 PM,1 PM,2.5,20,mph,NW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-05,2025-10-05T18:00:00Z,2025-10-05T19:00:00Z,1 PM,2 PM,3.4,20,mph,NW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-05,2025-10-05T19:00:00Z,2025-10-05T20:00:00Z,2 PM,3 PM,4.2,20,mph,NW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-05,2025-10-05T20:00:00Z,2025-10-05T21:00:00Z,3 PM,4 PM,4.9,20,mph,WNW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-05,2025-10-05T21:00:00Z,2025-10-05T22:00:00Z,4 PM,5 PM,5.5,20,mph,WNW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-05,2025-10-05T22:00:00Z,2025-10-05T23:00:00Z,5 PM,6 PM,5.4,18,mph,WNW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-06,2025-10-06T11:00:00Z,2025-10-06T12:00:00Z,6 AM,7 AM,2.3,10,mph,WNW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-06,2025-10-06T12:00:00Z,2025-10-06T13:00:00Z,7 AM,8 AM,2.3,10,mph,WNW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-06,2025-10-06T13:00:00Z,2025-10-06T14:00:00Z,8 AM,9 AM,2.6,12,mph,WNW
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-06,2025-10-06T14:00:00Z,2025-10-06T15:00:00Z,9 AM,10 AM,3.3,13,mph,W
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-06,2025-10-06T15:00:00Z,2025-10-06T16:00:00Z,10 AM,11 AM,4.2,14,mph,W
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-06,2025-10-06T16:00:00Z,2025-10-06T17:00:00Z,11 AM,12 PM,5.5,15,mph,W
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-06,2025-10-06T17:00:00Z,2025-10-06T18:00:00Z,12 PM,1 PM,6.9,15,mph,W
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-06,2025-10-06T18:00:00Z,2025-10-06T19:00:00Z,1 PM,2 PM,8.1,15,mph,W
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-06,2025-10-06T19:00:00Z,2025-10-06T20:00:00Z,2 PM,3 PM,8.8,15,mph,W
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-06,2025-10-06T20:00:00Z,2025-10-06T21:00:00Z,3 PM,4 PM,9.2,15,mph,W
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-06,2025-10-06T21:00:00Z,2025-10-06T22:00:00Z,4 PM,5 PM,9.2,15,mph,W
hourly,2025-10-01T08:40:57Z,2025-10-01T08:55:57Z,85,America/Chicago,2025-10-06,2025-10-06T22:00:00Z,2025-10-06T23:00:00Z,5 PM,6 PM,8.6,14,mph,W
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-01,2025-10-01T11:00:00Z,2025-10-01T12:00:00Z,6 AM,7 AM,5.1,22,mph,S
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-01,2025-10-01T12:00:00Z,2025-10-01T13:00:00Z,7 AM,8 AM,4.9,21,mph,S
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-01,2025-10-01T13:00:00Z,2025-10-01T14:00:00Z,8 AM,9 AM,3.6,22,mph,S
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-01,2025-10-01T14:00:00Z,2025-10-01T15:00:00Z,9 AM,10 AM,3.8,23,mph,S
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-01,2025-10-01T15:00:00Z,2025-10-01T16:00:00Z,10 AM,11 AM,5.7,23,mph,S
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-01,2025-10-01T16:00:00Z,2025-10-01T17:00:00Z,11 AM,12 PM,6.5,22,mph,S
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-01,2025-10-01T17:00:00Z,2025-10-01T18:00:00Z,12 PM,1 PM,8.4,22,mph,S
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-01,2025-10-01T18:00:00Z,2025-10-01T19:00:00Z,1 PM,2 PM,9.7,22,mph,S
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-01,2025-10-01T19:00:00Z,2025-10-01T20:00:00Z,2 PM,3 PM,11.1,22,mph,S
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-01,2025-10-01T20:00:00Z,2025-10-01T21:00:00Z,3 PM,4 PM,12,21,mph,S
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-01,2025-10-01T21:00:00Z,2025-10-01T22:00:00Z,4 PM,5 PM,13.1,20,mph,S
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-01,2025-10-01T22:00:00Z,2025-10-01T23:00:00Z,5 PM,6 PM,12.8,18,mph,S
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-02,2025-10-02T11:00:00Z,2025-10-02T12:00:00Z,6 AM,7 AM,3.5,6,mph,W
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-02,2025-10-02T12:00:00Z,2025-10-02T13:00:00Z,7 AM,8 AM,3.4,6,mph,W
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-02,2025-10-02T13:00:00Z,2025-10-02T14:00:00Z,8 AM,9 AM,3.5,6,mph,W
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-02,2025-10-02T14:00:00Z,2025-10-02T15:00:00Z,9 AM,10 AM,4.7,6,mph,W
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-02,2025-10-02T15:00:00Z,2025-10-02T16:00:00Z,10 AM,11 AM,7.8,6,mph,W
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-02,2025-10-02T16:00:00Z,2025-10-02T17:00:00Z,11 AM,12 PM,10.5,6,mph,W
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-02,2025-10-02T17:00:00Z,2025-10-02T18:00:00Z,12 PM,1 PM,13.4,6,mph,W
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-02,2025-10-02T18:00:00Z,2025-10-02T19:00:00Z,1 PM,2 PM,16.1,6,mph,SW
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-02,2025-10-02T19:00:00Z,2025-10-02T20:00:00Z,2 PM,3 PM,17.6,6,mph,SW
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-02,2025-10-02T20:00:00Z,2025-10-02T21:00:00Z,3 PM,4 PM,18.5,7,mph,SW
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-02,2025-10-02T21:00:00Z,2025-10-02T22:00:00Z,4 PM,5 PM,18.5,7,mph,SW
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-02,2025-10-02T22:00:00Z,2025-10-02T23:00:00Z,5 PM,6 PM,17.6,6,mph,SW
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-03,2025-10-03T11:00:00Z,2025-10-03T12:00:00Z,6 AM,7 AM,5.3,9,mph,SE
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-03,2025-10-03T12:00:00Z,2025-10-03T13:00:00Z,7 AM,8 AM,5.2,9,mph,SE
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-03,2025-10-03T13:00:00Z,2025-10-03T14:00:00Z,8 AM,9 AM,5.6,9,mph,SE
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-03,2025-10-03T14:00:00Z,2025-10-03T15:00:00Z,9 AM,10 AM,6.3,10,mph,SE
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-03,2025-10-03T15:00:00Z,2025-10-03T16:00:00Z,10 AM,11 AM,7.6,10,mph,SE
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-03,2025-10-03T16:00:00Z,2025-10-03T17:00:00Z,11 AM,12 PM,9.3,12,mph,SE
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-03,2025-10-03T17:00:00Z,2025-10-03T18:00:00Z,12 PM,1 PM,11.4,12,mph,S
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-03,2025-10-03T18:00:00Z,2025-10-03T19:00:00Z,1 PM,2 PM,13.6,13,mph,S
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-03,2025-10-03T19:00:00Z,2025-10-03T20:00:00Z,2 PM,3 PM,15.1,14,mph,S
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-03,2025-10-03T20:00:00Z,2025-10-03T21:00:00Z,3 PM,4 PM,16.3,14,mph,S
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-03,2025-10-03T21:00:00Z,2025-10-03T22:00:00Z,4 PM,5 PM,16.9,14,mph,S
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-03,2025-10-03T22:00:00Z,2025-10-03T23:00:00Z,5 PM,6 PM,16,13,mph,S
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-04,2025-10-04T11:00:00Z,2025-10-04T12:00:00Z,6 AM,7 AM,3.1,9,mph,SE
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-04,2025-10-04T12:00:00Z,2025-10-04T13:00:00Z,7 AM,8 AM,3,9,mph,SE
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-04,2025-10-04T13:00:00Z,2025-10-04T14:00:00Z,8 AM,9 AM,3.2,9,mph,SE
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-04,2025-10-04T14:00:00Z,2025-10-04T15:00:00Z,9 AM,10 AM,3.9,10,mph,S
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-04,2025-10-04T15:00:00Z,2025-10-04T16:00:00Z,10 AM,11 AM,5.2,10,mph,S
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-04,2025-10-04T16:00:00Z,2025-10-04T17:00:00Z,11 AM,12 PM,6.8,10,mph,S
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-04,2025-10-04T17:00:00Z,2025-10-04T18:00:00Z,12 PM,1 PM,8.7,10,mph,SE
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-04,2025-10-04T18:00:00Z,2025-10-04T19:00:00Z,1 PM,2 PM,10.2,10,mph,SE
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-04,2025-10-04T19:00:00Z,2025-10-04T20:00:00Z,2 PM,3 PM,10.9,10,mph,S
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-04,2025-10-04T20:00:00Z,2025-10-04T21:00:00Z,3 PM,4 PM,11.4,12,mph,SW
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-04,2025-10-04T21:00:00Z,2025-10-04T22:00:00Z,4 PM,5 PM,10.9,12,mph,SW
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-04,2025-10-04T22:00:00Z,2025-10-04T23:00:00Z,5 PM,6 PM,10,12,mph,W
hourly,2025-10-01T08:40:58Z,2025-10-01T08:55:58Z,140,America/Chicago,2025-10-05,2025-10-05T11:00:00Z,2025-10-05T12:00:00Z,6 AM,7 AM,2.3,15,mph,NW
