forecast_type,forecast_effective,forecast_expires,location_id,location_tz,date,start_time,end_time,start_time_local,end_time_local,delta_t,wind_speed,wind_speed_unit,wind_direction
hourly,2025-09-12T08:36:44Z,2025-09-12T08:51:44Z,218,America/Chicago,2025-09-12,2025-09-12T22:00:00Z,2025-09-12T23:00:00Z,5 PM,6 PM,7.8,8,mph,E
hourly,2025-09-12T08:36:44Z,2025-09-12T08:51:44Z,218,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,6.1,14,mph,E
hourly,2025-09-12T08:36:44Z,2025-09-12T08:51:44Z,218,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,7.6,14,mph,SE
hourly,2025-09-12T08:36:44Z,2025-09-12T08:51:44Z,218,America/Chicago,2025-09-15,2025-09-15T22:00:00Z,2025-09-15T23:00:00Z,5 PM,6 PM,8.4,14,mph,SW
hourly,2025-09-12T08:36:44Z,2025-09-12T08:51:44Z,218,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,10.1,10,mph,SW
hourly,2025-09-12T08:36:44Z,2025-09-12T08:51:44Z,218,America/Chicago,2025-09-17,2025-09-17T20:00:00Z,2025-09-17T21:00:00Z,3 PM,4 PM,6.4,12,mph,N
hourly,2025-09-12T08:36:46Z,2025-09-12T08:51:46Z,179,America/Chicago,2025-09-12,2025-09-12T20:00:00Z,2025-09-12T21:00:00Z,3 PM,4 PM,6.2,8,mph,ENE
hourly,2025-09-12T08:36:46Z,2025-09-12T08:51:46Z,179,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,7.4,16,mph,E
hourly,2025-09-12T08:36:46Z,2025-09-12T08:51:46Z,179,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,9.8,16,mph,SSE
hourly,2025-09-12T08:36:46Z,2025-09-12T08:51:46Z,179,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,8,18,mph,SSW
hourly,2025-09-12T08:36:46Z,2025-09-12T08:51:46Z,179,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,12.1,13,mph,SW
hourly,2025-09-12T08:36:46Z,2025-09-12T08:51:46Z,179,America/Chicago,2025-09-17,2025-09-17T20:00:00Z,2025-09-17T21:00:00Z,3 PM,4 PM,5.8,12,mph,N
hourly,2025-09-12T08:36:47Z,2025-09-12T08:51:47Z,7,America/Denver,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,3 PM,4 PM,12.9,8,mph,NE
hourly,2025-09-12T08:36:47Z,2025-09-12T08:51:47Z,7,America/Denver,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,3 PM,4 PM,2.3,10,mph,E
hourly,2025-09-12T08:36:47Z,2025-09-12T08:51:47Z,7,America/Denver,2025-09-14,2025-09-14T22:00:00Z,2025-09-14T23:00:00Z,4 PM,5 PM,8.1,7,mph,SSW
hourly,2025-09-12T08:36:47Z,2025-09-12T08:51:47Z,7,America/Denver,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,3 PM,4 PM,12.5,9,mph,WSW
hourly,2025-09-12T08:36:47Z,2025-09-12T08:51:47Z,7,America/Denver,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,3 PM,4 PM,11.9,10,mph,NNW
hourly,2025-09-12T08:36:47Z,2025-09-12T08:51:47Z,7,America/Denver,2025-09-17,2025-09-17T22:00:00Z,2025-09-17T23:00:00Z,4 PM,5 PM,10.6,8,mph,N
hourly,2025-09-12T08:36:50Z,2025-09-12T08:51:50Z,186,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,13.5,8,mph,E
hourly,2025-09-12T08:36:50Z,2025-09-12T08:51:50Z,186,America/Chicago,2025-09-13,2025-09-13T22:00:00Z,2025-09-13T23:00:00Z,5 PM,6 PM,2.2,10,mph,E
hourly,2025-09-12T08:36:50Z,2025-09-12T08:51:50Z,186,America/Chicago,2025-09-14,2025-09-14T22:00:00Z,2025-09-14T23:00:00Z,5 PM,6 PM,8.1,7,mph,S
hourly,2025-09-12T08:36:50Z,2025-09-12T08:51:50Z,186,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,12.7,9,mph,W
hourly,2025-09-12T08:36:50Z,2025-09-12T08:51:50Z,186,America/Chicago,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,4 PM,5 PM,12.6,10,mph,NW
hourly,2025-09-12T08:36:50Z,2025-09-12T08:51:50Z,186,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,10.9,8,mph,N
hourly,2025-09-12T08:36:51Z,2025-09-12T08:51:51Z,87,America/Chicago,2025-09-12,2025-09-12T22:00:00Z,2025-09-12T23:00:00Z,5 PM,6 PM,6.4,9,mph,SE
hourly,2025-09-12T08:36:51Z,2025-09-12T08:51:51Z,87,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,9.2,12,mph,ESE
hourly,2025-09-12T08:36:51Z,2025-09-12T08:51:51Z,87,America/Chicago,2025-09-14,2025-09-14T20:00:00Z,2025-09-14T21:00:00Z,3 PM,4 PM,12.2,15,mph,SSE
hourly,2025-09-12T08:36:51Z,2025-09-12T08:51:51Z,87,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,12.1,17,mph,S
hourly,2025-09-12T08:36:51Z,2025-09-12T08:51:51Z,87,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,12.4,10,mph,S
hourly,2025-09-12T08:36:51Z,2025-09-12T08:51:51Z,87,America/Chicago,2025-09-17,2025-09-17T20:00:00Z,2025-09-17T21:00:00Z,3 PM,4 PM,7.4,8,mph,S
hourly,2025-09-12T08:36:52Z,2025-09-12T08:51:52Z,14,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,5.7,10,mph,ENE
hourly,2025-09-12T08:36:52Z,2025-09-12T08:51:52Z,14,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,4.7,16,mph,E
hourly,2025-09-12T08:36:52Z,2025-09-12T08:51:52Z,14,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,7.5,14,mph,SE
hourly,2025-09-12T08:36:52Z,2025-09-12T08:51:52Z,14,America/Chicago,2025-09-15,2025-09-15T22:00:00Z,2025-09-15T23:00:00Z,5 PM,6 PM,7.2,14,mph,SSW
hourly,2025-09-12T08:36:52Z,2025-09-12T08:51:52Z,14,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,10.8,12,mph,WSW
hourly,2025-09-12T08:36:52Z,2025-09-12T08:51:52Z,14,America/Chicago,2025-09-17,2025-09-17T20:00:00Z,2025-09-17T21:00:00Z,3 PM,4 PM,6.5,12,mph,N
hourly,2025-09-12T08:36:55Z,2025-09-12T08:51:55Z,15,America/Chicago,2025-09-12,2025-09-12T22:00:00Z,2025-09-12T23:00:00Z,5 PM,6 PM,8.5,8,mph,E
hourly,2025-09-12T08:36:55Z,2025-09-12T08:51:55Z,15,America/Chicago,2025-09-13,2025-09-13T20:00:00Z,2025-09-13T21:00:00Z,3 PM,4 PM,6.1,14,mph,E
hourly,2025-09-12T08:36:55Z,2025-09-12T08:51:55Z,15,America/Chicago,2025-09-14,2025-09-14T22:00:00Z,2025-09-14T23:00:00Z,5 PM,6 PM,7.9,14,mph,SE
hourly,2025-09-12T08:36:55Z,2025-09-12T08:51:55Z,15,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,8.8,16,mph,SW
hourly,2025-09-12T08:36:55Z,2025-09-12T08:51:55Z,15,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,10.2,10,mph,S
hourly,2025-09-12T08:36:55Z,2025-09-12T08:51:55Z,15,America/Chicago,2025-09-17,2025-09-17T19:00:00Z,2025-09-17T20:00:00Z,2 PM,3 PM,5.9,10,mph,N
hourly,2025-09-12T08:36:58Z,2025-09-12T08:51:58Z,96,America/Denver,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,3 PM,4 PM,11.3,10,mph,NE
hourly,2025-09-12T08:36:58Z,2025-09-12T08:51:58Z,96,America/Denver,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,3 PM,4 PM,2.2,12,mph,E
hourly,2025-09-12T08:36:58Z,2025-09-12T08:51:58Z,96,America/Denver,2025-09-14,2025-09-14T19:00:00Z,2025-09-14T20:00:00Z,1 PM,2 PM,1.5,10,mph,E
hourly,2025-09-12T08:36:58Z,2025-09-12T08:51:58Z,96,America/Denver,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,3 PM,4 PM,11.2,12,mph,SW
hourly,2025-09-12T08:36:58Z,2025-09-12T08:51:58Z,96,America/Denver,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,2 PM,3 PM,9.4,10,mph,NE
hourly,2025-09-12T08:36:58Z,2025-09-12T08:51:58Z,96,America/Denver,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,3 PM,4 PM,5.9,12,mph,N
hourly,2025-09-12T08:36:59Z,2025-09-12T08:51:59Z,191,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,9,9,mph,ESE
hourly,2025-09-12T08:36:59Z,2025-09-12T08:51:59Z,191,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,11.2,14,mph,E
hourly,2025-09-12T08:36:59Z,2025-09-12T08:51:59Z,191,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,13.8,17,mph,SSE
hourly,2025-09-12T08:36:59Z,2025-09-12T08:51:59Z,191,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,12.5,18,mph,S
hourly,2025-09-12T08:36:59Z,2025-09-12T08:51:59Z,191,America/Chicago,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,4 PM,5 PM,14.8,12,mph,S
hourly,2025-09-12T08:36:59Z,2025-09-12T08:51:59Z,191,America/Chicago,2025-09-17,2025-09-17T20:00:00Z,2025-09-17T21:00:00Z,3 PM,4 PM,8.8,12,mph,NE
hourly,2025-09-12T08:37:00Z,2025-09-12T08:52:00Z,16,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,4.8,7,mph,NNE
hourly,2025-09-12T08:37:00Z,2025-09-12T08:52:00Z,16,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,7.5,12,mph,ENE
hourly,2025-09-12T08:37:00Z,2025-09-12T08:52:00Z,16,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,10.4,13,mph,SE
hourly,2025-09-12T08:37:00Z,2025-09-12T08:52:00Z,16,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,10.7,17,mph,S
hourly,2025-09-12T08:37:00Z,2025-09-12T08:52:00Z,16,America/Chicago,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,4 PM,5 PM,12.7,10,mph,SW
hourly,2025-09-12T08:37:00Z,2025-09-12T08:52:00Z,16,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,6.4,9,mph,N
hourly,2025-09-12T08:37:02Z,2025-09-12T08:52:02Z,210,America/Denver,2025-09-12,2025-09-12T20:00:00Z,2025-09-12T21:00:00Z,2 PM,3 PM,14.8,8,mph,NE
hourly,2025-09-12T08:37:02Z,2025-09-12T08:52:02Z,210,America/Denver,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,3 PM,4 PM,4.2,9,mph,E
hourly,2025-09-12T08:37:02Z,2025-09-12T08:52:02Z,210,America/Denver,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,3 PM,4 PM,5.3,8,mph,NW
hourly,2025-09-12T08:37:02Z,2025-09-12T08:52:02Z,210,America/Denver,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,3 PM,4 PM,15.2,9,mph,SW
hourly,2025-09-12T08:37:02Z,2025-09-12T08:52:02Z,210,America/Denver,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,2 PM,3 PM,11.5,10,mph,N
hourly,2025-09-12T08:37:02Z,2025-09-12T08:52:02Z,210,America/Denver,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,3 PM,4 PM,8.7,10,mph,N
hourly,2025-09-12T08:37:04Z,2025-09-12T08:52:04Z,201,America/North_Dakota/Center,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,12.5,8,mph,E
hourly,2025-09-12T08:37:04Z,2025-09-12T08:52:04Z,201,America/North_Dakota/Center,2025-09-13,2025-09-13T22:00:00Z,2025-09-13T23:00:00Z,5 PM,6 PM,3,9,mph,E
hourly,2025-09-12T08:37:04Z,2025-09-12T08:52:04Z,201,America/North_Dakota/Center,2025-09-14,2025-09-14T20:00:00Z,2025-09-14T21:00:00Z,3 PM,4 PM,3.4,8,mph,SE
hourly,2025-09-12T08:37:04Z,2025-09-12T08:52:04Z,201,America/North_Dakota/Center,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,11.2,10,mph,SW
hourly,2025-09-12T08:37:04Z,2025-09-12T08:52:04Z,201,America/North_Dakota/Center,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,11.5,8,mph,N
hourly,2025-09-12T08:37:04Z,2025-09-12T08:52:04Z,201,America/North_Dakota/Center,2025-09-17,2025-09-17T20:00:00Z,2025-09-17T21:00:00Z,3 PM,4 PM,6.6,9,mph,N
hourly,2025-09-12T08:37:05Z,2025-09-12T08:52:05Z,137,America/Chicago,2025-09-12,2025-09-12T22:00:00Z,2025-09-12T23:00:00Z,5 PM,6 PM,12.9,10,mph,NE
hourly,2025-09-12T08:37:05Z,2025-09-12T08:52:05Z,137,America/Chicago,2025-09-13,2025-09-13T22:00:00Z,2025-09-13T23:00:00Z,5 PM,6 PM,2.2,12,mph,E
hourly,2025-09-12T08:37:05Z,2025-09-12T08:52:05Z,137,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,7.8,8,mph,S
hourly,2025-09-12T08:37:05Z,2025-09-12T08:52:05Z,137,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,12,10,mph,W
hourly,2025-09-12T08:37:05Z,2025-09-12T08:52:05Z,137,America/Chicago,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,4 PM,5 PM,12.6,12,mph,NW
hourly,2025-09-12T08:37:05Z,2025-09-12T08:52:05Z,137,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,10.3,9,mph,N
hourly,2025-09-12T08:37:06Z,2025-09-12T08:52:06Z,124,America/Chicago,2025-09-12,2025-09-12T18:00:00Z,2025-09-12T19:00:00Z,1 PM,2 PM,8.2,10,mph,SSE
hourly,2025-09-12T08:37:06Z,2025-09-12T08:52:06Z,124,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,10.3,10,mph,E
hourly,2025-09-12T08:37:06Z,2025-09-12T08:52:06Z,124,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,12.7,10,mph,SSE
hourly,2025-09-12T08:37:06Z,2025-09-12T08:52:06Z,124,America/Chicago,2025-09-15,2025-09-15T20:00:00Z,2025-09-15T21:00:00Z,3 PM,4 PM,10.9,15,mph,S
hourly,2025-09-12T08:37:06Z,2025-09-12T08:52:06Z,124,America/Chicago,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,4 PM,5 PM,12.4,10,mph,S
hourly,2025-09-12T08:37:06Z,2025-09-12T08:52:06Z,124,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,8.2,5,mph,S
hourly,2025-09-12T08:37:07Z,2025-09-12T08:52:07Z,143,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,4.9,9,mph,ENE
hourly,2025-09-12T08:37:07Z,2025-09-12T08:52:07Z,143,America/Chicago,2025-09-13,2025-09-13T19:00:00Z,2025-09-13T20:00:00Z,2 PM,3 PM,4.7,15,mph,E
hourly,2025-09-12T08:37:07Z,2025-09-12T08:52:07Z,143,America/Chicago,2025-09-14,2025-09-14T22:00:00Z,2025-09-14T23:00:00Z,5 PM,6 PM,8.5,13,mph,SE
hourly,2025-09-12T08:37:07Z,2025-09-12T08:52:07Z,143,America/Chicago,2025-09-15,2025-09-15T22:00:00Z,2025-09-15T23:00:00Z,5 PM,6 PM,6.3,14,mph,SSW
hourly,2025-09-12T08:37:07Z,2025-09-12T08:52:07Z,143,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,10.8,12,mph,WSW
hourly,2025-09-12T08:37:07Z,2025-09-12T08:52:07Z,143,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,6.5,10,mph,N
hourly,2025-09-12T08:37:09Z,2025-09-12T08:52:09Z,85,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,7.8,10,mph,ENE
hourly,2025-09-12T08:37:09Z,2025-09-12T08:52:09Z,85,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,7.7,17,mph,E
hourly,2025-09-12T08:37:09Z,2025-09-12T08:52:09Z,85,America/Chicago,2025-09-14,2025-09-14T20:00:00Z,2025-09-14T21:00:00Z,3 PM,4 PM,9.7,18,mph,SSE
hourly,2025-09-12T08:37:09Z,2025-09-12T08:52:09Z,85,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,9.4,21,mph,SSW
hourly,2025-09-12T08:37:09Z,2025-09-12T08:52:09Z,85,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,11.7,14,mph,S
hourly,2025-09-12T08:37:09Z,2025-09-12T08:52:09Z,85,America/Chicago,2025-09-17,2025-09-17T20:00:00Z,2025-09-17T21:00:00Z,3 PM,4 PM,5.5,12,mph,N
hourly,2025-09-12T08:37:10Z,2025-09-12T08:52:10Z,140,America/Chicago,2025-09-12,2025-09-12T22:00:00Z,2025-09-12T23:00:00Z,5 PM,6 PM,9,8,mph,E
hourly,2025-09-12T08:37:10Z,2025-09-12T08:52:10Z,140,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,6.2,14,mph,E
hourly,2025-09-12T08:37:10Z,2025-09-12T08:52:10Z,140,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,9.8,16,mph,S
hourly,2025-09-12T08:37:10Z,2025-09-12T08:52:10Z,140,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,10,17,mph,SW
hourly,2025-09-12T08:37:10Z,2025-09-12T08:52:10Z,140,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,11,10,mph,S
hourly,2025-09-12T08:37:10Z,2025-09-12T08:52:10Z,140,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,5.9,10,mph,N
hourly,2025-09-12T08:37:12Z,2025-09-12T08:52:12Z,134,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,11.8,10,mph,NE
hourly,2025-09-12T08:37:12Z,2025-09-12T08:52:12Z,134,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,2.7,14,mph,E
hourly,2025-09-12T08:37:12Z,2025-09-12T08:52:12Z,134,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,5.3,9,mph,S
hourly,2025-09-12T08:37:12Z,2025-09-12T08:52:12Z,134,America/Chicago,2025-09-15,2025-09-15T22:00:00Z,2025-09-15T23:00:00Z,5 PM,6 PM,10.3,10,mph,W
hourly,2025-09-12T08:37:12Z,2025-09-12T08:52:12Z,134,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,10.9,13,mph,NW
hourly,2025-09-12T08:37:12Z,2025-09-12T08:52:12Z,134,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,8.8,10,mph,N
hourly,2025-09-12T08:37:13Z,2025-09-12T08:52:13Z,18,America/Chicago,2025-09-12,2025-09-12T22:00:00Z,2025-09-12T23:00:00Z,5 PM,6 PM,7.1,10,mph,ENE
hourly,2025-09-12T08:37:13Z,2025-09-12T08:52:13Z,18,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,7.5,17,mph,E
hourly,2025-09-12T08:37:13Z,2025-09-12T08:52:13Z,18,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,9.8,16,mph,SSE
hourly,2025-09-12T08:37:13Z,2025-09-12T08:52:13Z,18,America/Chicago,2025-09-15,2025-09-15T22:00:00Z,2025-09-15T23:00:00Z,5 PM,6 PM,8.3,16,mph,SSW
hourly,2025-09-12T08:37:13Z,2025-09-12T08:52:13Z,18,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,12.1,13,mph,SW
hourly,2025-09-12T08:37:13Z,2025-09-12T08:52:13Z,18,America/Chicago,2025-09-17,2025-09-17T20:00:00Z,2025-09-17T21:00:00Z,3 PM,4 PM,5.8,12,mph,N
hourly,2025-09-12T08:37:14Z,2025-09-12T08:52:14Z,136,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,11.8,10,mph,NE
hourly,2025-09-12T08:37:14Z,2025-09-12T08:52:14Z,136,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,2,14,mph,E
hourly,2025-09-12T08:37:14Z,2025-09-12T08:52:14Z,136,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,5.3,9,mph,SW
hourly,2025-09-12T08:37:14Z,2025-09-12T08:52:14Z,136,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,10.5,12,mph,W
hourly,2025-09-12T08:37:14Z,2025-09-12T08:52:14Z,136,America/Chicago,2025-09-16,2025-09-16T20:00:00Z,2025-09-16T21:00:00Z,3 PM,4 PM,10.9,13,mph,N
hourly,2025-09-12T08:37:14Z,2025-09-12T08:52:14Z,136,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,8.8,10,mph,N
hourly,2025-09-12T08:37:15Z,2025-09-12T08:52:15Z,219,America/Chicago,2025-09-12,2025-09-12T20:00:00Z,2025-09-12T21:00:00Z,3 PM,4 PM,8.9,7,mph,E
hourly,2025-09-12T08:37:15Z,2025-09-12T08:52:15Z,219,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,11.2,14,mph,E
hourly,2025-09-12T08:37:15Z,2025-09-12T08:52:15Z,219,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,13.3,16,mph,SSE
hourly,2025-09-12T08:37:15Z,2025-09-12T08:52:15Z,219,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,11.5,21,mph,S
hourly,2025-09-12T08:37:15Z,2025-09-12T08:52:15Z,219,America/Chicago,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,4 PM,5 PM,13.6,12,mph,SSW
hourly,2025-09-12T08:37:15Z,2025-09-12T08:52:15Z,219,America/Chicago,2025-09-17,2025-09-17T21:00:00Z,2025-09-17T22:00:00Z,4 PM,5 PM,8,10,mph,NW
hourly,2025-09-12T08:37:16Z,2025-09-12T08:52:16Z,65,America/Chicago,2025-09-12,2025-09-12T21:00:00Z,2025-09-12T22:00:00Z,4 PM,5 PM,10.2,9,mph,E
hourly,2025-09-12T08:37:16Z,2025-09-12T08:52:16Z,65,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,1.4,14,mph,E
hourly,2025-09-12T08:37:16Z,2025-09-12T08:52:16Z,65,America/Chicago,2025-09-14,2025-09-14T21:00:00Z,2025-09-14T22:00:00Z,4 PM,5 PM,5.3,9,mph,SE
hourly,2025-09-12T08:37:16Z,2025-09-12T08:52:16Z,65,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,9.1,10,mph,W
hourly,2025-09-12T08:37:16Z,2025-09-12T08:52:16Z,65,America/Chicago,2025-09-16,2025-09-16T21:00:00Z,2025-09-16T22:00:00Z,4 PM,5 PM,9,13,mph,NW
hourly,2025-09-12T08:37:16Z,2025-09-12T08:52:16Z,65,America/Chicago,2025-09-17,2025-09-17T22:00:00Z,2025-09-17T23:00:00Z,5 PM,6 PM,8.2,8,mph,N
hourly,2025-09-12T08:37:17Z,2025-09-12T08:52:17Z,104,America/Chicago,2025-09-12,2025-09-12T22:00:00Z,2025-09-12T23:00:00Z,5 PM,6 PM,5.6,8,mph,NNE
hourly,2025-09-12T08:37:17Z,2025-09-12T08:52:17Z,104,America/Chicago,2025-09-13,2025-09-13T21:00:00Z,2025-09-13T22:00:00Z,4 PM,5 PM,7.6,14,mph,ENE
hourly,2025-09-12T08:37:17Z,2025-09-12T08:52:17Z,104,America/Chicago,2025-09-14,2025-09-14T22:00:00Z,2025-09-14T23:00:00Z,5 PM,6 PM,10.7,13,mph,SE
hourly,2025-09-12T08:37:17Z,2025-09-12T08:52:17Z,104,America/Chicago,2025-09-15,2025-09-15T21:00:00Z,2025-09-15T22:00:00Z,4 PM,5 PM,10.8,18,mph,SSW
